date,away_team,away_score,home_team,home_score,game_note
2025-09-06,Stockton University,0,Ithaca College,0,Sch
2025-09-06,John Jay College of Criminal Justice,0,"Penn State University, Abington",0,Sch
2025-09-06,Johns Hopkins University,0,Shenandoah University,0,Sch
2025-09-06,Wesleyan University (Connecticut),0,Johnson & Wales University (Providence),0,Sch
2025-09-06,Asbury University,0,Wittenberg University,0,Sch
2025-09-06,Wheaton College (Massachusetts),0,Keene State College,0,Sch
2025-09-06,Widener University,0,King's College (Pennsylvania),0,Sch
2025-09-06,Aurora University,0,Knox College,0,Sch
2025-09-06,Lawrence University,0,Saint Mary's University of Minnesota,0,Sch
2025-09-06,Lebanon Valley College,0,Elizabethtown College,0,Sch
2025-09-06,Bethany Lutheran College,0,Augsburg University,0,Sch
2025-09-06,Mount Aloysius College,0,Lycoming College,0,Sch
2025-09-06,University of Wisconsin-Platteville,0,Augustana College (Illinois),0,Sch
2025-09-06,Wentworth Institute of Technology,0,"University of Maine, Farmington",0,Sch
2025-09-06,Martin Luther College,0,Maranatha Baptist University,0,Sch
2025-09-06,Marian University (Wisconsin),0,University of Wisconsin-Whitewater,0,Sch
2025-09-06,North Carolina Wesleyan University,0,University of Mary Washington,0,Sch
2025-09-06,Otterbein University,0,Adrian College,0,Sch
2025-09-06,Rhodes College,0,Maryville College (Tennessee),0,Sch
2025-09-06,York College (Pennsylvania),0,McDaniel College,0,Sch
2025-09-06,Ursinus College,0,Messiah University,0,Sch
2025-09-06,Westminster College (Missouri),0,Millikin University,0,Sch
2025-09-06,Millsaps College,0,LeTourneau University,0,Sch
2025-09-06,Mississippi University for Women,0,LaGrange College,0,Sch
2025-09-06,Marywood University,0,Moravian University,0,Sch
2025-09-06,Principia College,0,Mount Mary,0,Sch
2025-09-06,Muhlenberg College,0,Neumann University,0,Sch
2025-09-06,Muskingum University,0,Franklin College,0,Sch
2025-09-06,Nazareth University,0,St. Lawrence University,0,Sch
2025-09-06,Norwich University,0,Elms College,0,Sch
2025-09-06,Benedictine University (Illinois),0,Webster University,0,Sch
2025-09-06,Pfeiffer University,0,Piedmont University,0,Sch
2025-09-06,Manhattanville University,0,Ramapo College,0,Sch
2025-09-06,William Peace University,0,Randolph College,0,Sch
2025-09-06,Rockford University,0,Ripon College,0,Sch
2025-09-06,Roanoke College,0,New Jersey City University,0,Sch
2025-09-06,Pratt Institute,0,"Rutgers, The State Univ. of New Jersey, Newark",0,Sch
2025-09-06,Wartburg College,0,College of Saint Benedict,0,Sch
2025-09-06,Kalamazoo College,0,Bethel University (Minnesota),0,Sch
2025-09-06,Marymount University (Virginia),0,Saint Vincent College,0,Sch
2025-09-06,Rowan University,0,Salisbury University,0,Sch
2025-09-06,Sewanee,0,Transylvania University,0,Sch
2025-09-06,Skidmore College,0,State University of New York at Oneonta,0,Sch
2025-09-06,University of Southern Maine,0,University of New England,0,Sch
2025-09-06,St. John Fisher University,0,"Pennsylvania State Univ. Erie, the Behrend College",0,Sch
2025-09-06,State University of New York Polytechnic Institute,0,State University of New York at Delhi,0,Sch
2025-09-06,Bluffton University,0,Saint Mary's College (Indiana),0,Sch
2025-09-06,Farmingdale State College,0,Drew University,0,Sch
2025-09-06,Keuka College,0,The State University of New York at Fredonia,0,Sch
2025-09-06,Sarah Lawrence College,0,Swarthmore College,0,Sch
2025-09-06,Williams College,0,Tufts University,0,Sch
2025-09-06,Babson College,0,Union College (New York),0,Sch
2025-09-06,Utica University,0,State University of New York at Oswego,0,Sch
2025-09-06,Rhode Island College,0,Brandeis University,0,Sch
2025-09-06,University of Scranton,0,Vassar College,0,Sch
2025-09-06,Bridgewater State University,0,Anna Maria College,0,Sch
2025-09-06,Trine University,0,Wheaton College (Illinois),0,Sch
2025-09-06,William Paterson University of New Jersey,0,"Fairleigh Dickinson University, Florham",0,Sch
2025-09-06,University of Wisconsin-Eau Claire,0,Rochester Institute of Technology,0,Sch
2025-09-06,University of Wisconsin-Stout,0,University of Wisconsin-Superior,0,Sch
2025-09-06,Worcester State University,0,Fitchburg State University,0,Sch
2025-09-06,Brooklyn College,0,University of Valley Forge,0,Sch
2025-09-06,"University of Minnesota, Morris",0,Buena Vista University,0,Sch
2025-09-06,"Buffalo State, State University of New York",0,State University of New York at Brockport,0,Sch
2025-09-06,State University of New York Maritime College,0,Centenary University (New Jersey),0,Sch
2025-09-06,Goucher College,0,Notre Dame of Maryland University,0,Sch
2025-09-06,Bates College,0,Trinity College (Connecticut),0,Sch
2025-09-06,Regis College (Massachusetts),0,Rivier University,0,Sch
2025-09-06,Ohio Northern University,0,Carnegie Mellon University,0,Sch
2025-09-06,Bard College,0,Lehman College,0,Sch
2025-09-06,University of Mount Union,0,Thiel College,0,Sch
2025-09-06,Nichols College,0,Plymouth State University,0,Sch
2025-09-06,Massachusetts Maritime Academy,0,Salem State University,0,Sch
2025-09-06,Pennsylvania College of Technology,0,Elmira College,0,Sch
2025-09-06,VTSU-Johnson,0,Plattsburgh State University of New York,0,Sch
2025-09-06,York College (New York),0,Saint Elizabeth University,0,Sch
2025-09-06,University of Hartford,0,Springfield College,0,Sch
2025-09-06,University of Mount Saint Vincent,0,Montclair State University,0,Sch
2025-09-06,Stevens Institute of Technology,0,"St. Joseph's University, New York L.I.",0,Sch
2025-09-06,"University of Pittsburgh, Bradford",0,Chatham University,0,Sch
2025-09-06,Western Connecticut State University,0,U.S. Merchant Marine Academy,0,Sch
2025-09-06,Eastern Connecticut State University,0,Simmons University,0,Sch
2025-09-06,Western New England University,0,Clark University (Massachusetts),0,Sch
2025-09-06,Eastern University,0,Cairn University,0,Sch
2025-09-06,Suffolk University,0,Emerson College,0,Sch
2025-09-06,Wesleyan College (Georgia),0,Salem College (North Carolina),0,Sch
2025-09-06,Maine Maritime Academy,0,University of Maine at Presque Isle,0,Sch
2025-09-06,State University of New York at New Paltz,0,Arcadia University,0,Sch
2025-09-06,Catholic University,0,Haverford College,0,Sch
2025-09-06,Cedar Crest College,0,Immaculata University,0,Sch
2025-09-06,University of Wisconsin-Oshkosh,0,Gustavus Adolphus College,0,Sch
2025-09-06,Nebraska Wesleyan University,0,University of Northwestern-St. Paul,0,Sch
2025-09-06,New England College,0,University of Saint Joseph (Connecticut),0,Sch
2025-09-06,Russell Sage College,0,University of Massachusetts Boston,0,Sch
2025-09-06,Stevenson University,0,Washington College (Maryland),0,Sch
2025-09-06,Roger Williams University,0,Endicott College,0,Sch
2025-09-06,Penn State Harrisburg,0,"University of Pittsburgh, Greensburg",0,Sch
2025-09-06,North Park University,0,Central College (Iowa),0,Sch
2025-09-06,Keystone College,0,Waynesburg University,0,Sch
2025-09-06,Wilmington College (Ohio),0,Centre College,0,Sch
2025-09-06,Meredith College,0,University of Lynchburg,0,Sch
2025-09-06,Texas Lutheran University,0,Howard Payne University,0,Sch
2025-09-06,Massachusetts Institute of Technology,0,Trinity University (Texas),0,Sch
2025-09-06,Gordon College,0,Misericordia University,0,Sch
2025-09-07,California Lutheran University,0,University of Puget Sound,0,Sch
2025-09-07,Hardin-Simmons University,0,Capital University,0,Sch
2025-09-07,Vermont State University Castleton,0,Middlebury College,0,Sch
2025-09-07,Centre College,0,DePauw University,0,Sch
2025-09-07,Mount St. Joseph University,0,Christopher Newport University,0,Sch
2025-09-07,Knox College,0,Coe College,0,Sch
2025-09-07,State University of New York at New Paltz,0,The College of New Jersey,0,Sch
2025-09-07,Concordia University Chicago,0,Beloit College,0,Sch
2025-09-07,Nebraska Wesleyan University,0,"Concordia College, Moorhead",0,Sch
2025-09-07,Connecticut College,0,Salve Regina University,0,Sch
2025-09-07,Carnegie Mellon University,0,Denison University,0,Sch
2025-09-07,DeSales University,0,Mount Holyoke College,0,Sch
2025-09-07,Brevard College,0,Eastern Mennonite University,0,Sch
2025-09-07,Smith College,0,Amherst College,0,Sch
2025-09-07,Hamline University,0,University of Wisconsin-Stevens Point,0,Sch
2025-09-07,Hobart and William Smith Colleges,0,Salisbury University,0,Sch
2025-09-07,Huntingdon College,0,Centenary College (Louisiana),0,Sch
2025-09-07,Ithaca College,0,Drew University,0,Sch
2025-09-07,Johns Hopkins University,0,Washington and Lee University,0,Sch
2025-09-07,Lake Forest College,0,St. Norbert College,0,Sch
2025-09-07,"University of California, Santa Cruz",0,Lewis & Clark College,0,Sch
2025-09-07,New England College,0,"University of Maine, Farmington",0,Sch
2025-09-07,Martin Luther College,0,Lakeland University,0,Sch
2025-09-07,University of Mary Hardin-Baylor,0,Virginia Wesleyan University,0,Sch
2025-09-07,Milwaukee School of Engineering,0,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,Sch
2025-09-07,Pomona-Pitzer Colleges,0,Pacific Lutheran University,0,Sch
2025-09-07,University of Redlands,0,Linfield University,0,Sch
2025-09-07,Rose-Hulman Institute of Technology,0,Washington University in St. Louis,0,Sch
2025-09-07,Emory University,0,College of Saint Benedict,0,Sch
2025-09-07,Bethel University (Minnesota),0,Carthage College,0,Sch
2025-09-07,St. Mary's College of Maryland,0,Rowan University,0,Sch
2025-09-07,The College of St. Scholastica,0,University of Dubuque,0,Sch
2025-09-07,Penn State Harrisburg,0,Saint Vincent College,0,Sch
2025-09-07,Farmingdale State College,0,Stockton University,0,Sch
2025-09-07,Thomas College,0,Colby-Sawyer College,0,Sch
2025-09-07,Brandeis University,0,Wellesley College,0,Sch
2025-09-07,"Penn State University, Altoona",0,Washington and Jefferson College,0,Sch
2025-09-07,Western Connecticut State University,0,Wesleyan University (Connecticut),0,Sch
2025-09-07,State University of New York at Old Westbury,0,Yeshiva University,0,Sch
2025-09-07,New York University,0,Arcadia University,0,Sch
2025-09-07,Agnes Scott College,0,Salem College (North Carolina),0,Sch
2025-09-07,Massachusetts Institute of Technology,0,University of Dallas,0,Sch
2025-09-07,Rensselaer Polytechnic Institute,0,Hartwick College,0,Sch
2025-09-07,Colby College,0,Emmanuel College (Massachusetts),0,Sch
2025-09-07,Carleton College,0,Simpson College,0,Sch
2025-09-07,"University of Minnesota, Morris",0,Cornell College,0,Sch
2025-09-07,University of St. Thomas (Texas),0,Belhaven University,0,Sch
2025-09-07,Berea College,0,Wesleyan College (Georgia),0,Sch
2025-09-07,Concordia University Wisconsin,0,Kalamazoo College,0,Sch
2025-09-07,Marymount University (Virginia),0,"University of Pittsburgh, Greensburg",0,Sch
2025-09-07,Southwestern University (Texas),0,East Texas Baptist University,0,Sch
2025-09-08,University of Wisconsin-Whitewater,0,Carroll University (Wisconsin),0,Sch
2025-09-08,Emory University,0,St. Catherine University,0,Sch
2025-09-08,St. Joseph's University NY (Brooklyn),0,John Jay College of Criminal Justice,0,Sch
2025-09-08,Montclair State University,0,Penn State Berks College,0,Sch
2025-09-08,"Purchase College, State University of New York",0,Albertus Magnus College,0,Sch
2025-09-08,Washington and Lee University,0,Franklin & Marshall College,0,Sch
2025-09-08,William Peace University,0,Warren Wilson College,0,Sch
2025-09-08,Pratt Institute,0,State University of New York at Old Westbury,0,Sch
2025-09-08,Wilson College,0,Neumann University,0,Sch
2025-09-08,Lancaster Bible College,0,Gwynedd Mercy University,0,Sch
2025-09-08,Blackburn College,0,Monmouth College (Illinois),0,Sch
2025-09-09,Case Western Reserve University,0,Heidelberg University,0,Sch
2025-09-09,Transylvania University,0,Centre College,0,Sch
2025-09-09,State University of New York at Canton,0,Clarkson University,0,Sch
2025-09-09,University of Southern Maine,0,Colby College,0,Sch
2025-09-09,State University of New York at Cortland,0,Smith College,0,Sch
2025-09-09,Covenant College,0,Berry College,0,Sch
2025-09-09,Eastern University,0,Delaware Valley University,0,Sch
2025-09-09,Ripon College,0,Elmhurst University,0,Sch
2025-09-09,Franklin & Marshall College,0,York College (Pennsylvania),0,Sch
2025-09-09,Hamilton College,0,State University of New York at Oswego,0,Sch
2025-09-09,Hiram College,0,Kenyon College,0,Sch
2025-09-09,Goucher College,0,Hood College,0,Sch
2025-09-09,Westminster College (Pennsylvania),0,Lycoming College,0,Sch
2025-09-09,Kalamazoo College,0,Augustana College (Illinois),0,Sch
2025-09-09,Manchester University,0,The University of Olivet,0,Sch
2025-09-09,University of Wisconsin-Oshkosh,0,Milwaukee School of Engineering,0,Sch
2025-09-09,Moravian University,0,Muhlenberg College,0,Sch
2025-09-09,Norwich University,0,Plymouth State University,0,Sch
2025-09-09,Russell Sage College,0,State University of New York at Delhi,0,Sch
2025-09-09,State University of New York at Potsdam,0,Utica University,0,Sch
2025-09-09,Union College (New York),0,Western New England University,0,Sch
2025-09-09,Yeshiva University,0,U.S. Merchant Marine Academy,0,Sch
2025-09-09,Fitchburg State University,0,Nichols College,0,Sch
2025-09-09,Massachusetts College of Liberal Arts,0,Elms College,0,Sch
2025-09-09,Trinity College (Connecticut),0,University of Saint Joseph (Connecticut),0,Sch
2025-09-09,State University of New York Polytechnic Institute,0,Bard College,0,Sch
2025-09-09,Eastern Connecticut State University,0,University of Hartford,0,Sch
2025-09-09,Baldwin Wallace University,0,Ohio Wesleyan University,0,Sch
2025-09-09,Houghton University,0,"University of Pittsburgh, Bradford",0,Sch
2025-09-09,Rivier University,0,Suffolk University,0,Sch
2025-09-09,Lesley University,0,Massachusetts Maritime Academy,0,Sch
2025-09-09,Cornell College,0,Simpson College,0,Sch
2025-09-10,North Central College,0,Calvin University,0,Sch
2025-09-10,Carthage College,0,University of Wisconsin-Whitewater,0,Sch
2025-09-10,Rensselaer Polytechnic Institute,0,Vermont State University Castleton,0,Sch
2025-09-10,Wheaton College (Illinois),0,University of Chicago,0,Sch
2025-09-10,Albright College,0,Neumann University,0,Sch
2025-09-10,Alfred State College,0,Alfred University,0,Sch
2025-09-10,The College of New Jersey,0,Arcadia University,0,Sch
2025-09-10,University of Wisconsin-Superior,0,"Concordia College, Moorhead",0,Sch
2025-09-10,Allegheny College,0,"Pennsylvania State Univ. Erie, the Behrend College",0,Sch
2025-09-10,Connecticut College,0,U.S. Coast Guard Academy,0,Sch
2025-09-10,Alma College,0,Franklin College,0,Sch
2025-09-10,Juniata College,0,Alvernia University,0,Sch
2025-09-10,Framingham State University,0,Dean College,0,Sch
2025-09-10,Dickinson College,0,University of Scranton,0,Sch
2025-09-10,Wilmington College (Ohio),0,Earlham College,0,Sch
2025-09-10,University of Wisconsin-Stout,0,Edgewood University,0,Sch
2025-09-10,Gettysburg College,0,Elizabethtown College,0,Sch
2025-09-10,The College of Wooster,0,Franciscan University of Steubenville,0,Sch
2025-09-10,Geneva College,0,University of Mount Union,0,Sch
2025-09-10,Guilford College,0,Meredith College,0,Sch
2025-09-10,North Central University,0,Hamline University,0,Sch
2025-09-10,Otterbein University,0,Hanover College,0,Sch
2025-09-10,Hope College,0,Illinois Institute of Technology,0,Sch
2025-09-10,Mississippi University for Women,0,Huntingdon College,0,Sch
